VOG,AYAC02_W3D1,AYAC03_W1D7,AYAC03_W7D5,AYAC05_W7D7,EM09_W2D3,EM09_W8D5,UAB006_W7D7,UAB006_W9D7,UAB015_W1D5,UAB015_W3D1,UAB015_W9D4,UAB015_W10D7,UAB022_W2D1,UAB022_W4D1,UAB022_W6D1,UAB028_W1D7,UAB028_W3D7,UAB028_W5D5,UAB028_W7D7,UAB028_W9D7,UAB035_W5D7,UAB035_W9D7,UAB039_W1D7,UAB039_W5D7,UAB039_W7D7,UAB048_W1D7,UAB048_W3D7,UAB048_W9D7,UAB060_W1D6,UAB060_W3D7,UAB060_W5D7,UAB060_W7D7,UAB071_W3D7,UAB071_W7D7,UAB071_W10D2,UAB077_W1D7,UAB077_W3D1,UAB077_W5D7,UAB077_W8D2,UAB077_W9D7,UAB079_W2D2,UAB079_W3D7,UAB079_W6D7,UAB079_W10D1,UAB082_W2D5,UAB082_W3D7,UAB082_W5D7,UAB082_W10D2,UAB088_W2D1,UAB088_W7D6,UAB110_W1D7,UAB110_W6D2,UAB110_W7D7,UAB116_W1D7,UAB116_W6D7,UAB117_W9D6,UAB122_W9D6,UAB129_W5D7
9136,0,62.17269334,50.34422363,0.783399503,0,0,181.5272966,207.7435725,33.00498133,47.97531237,155.2627335,87.06399817,7.482666855,81.37055586,0,22.3063729,9.452803263,148.2842255,147.1675501,0,0,0,0,0,2.189459768,57.2144875,55.33808841,21.11258646,125.3560257,55.43736796,95.80743308,67.80685835,266.1158537,61.53585249,43.45657438,69.88559617,9.37476325,35.40386034,37.32243402,44.5293239,86.77907439,43.14492224,41.08413779,59.56209477,48.0517101,32.04274351,34.44493429,25.506773,9.874422271,32.58083957,0,0,0,150.2611579,55.5044602,86.24371347,53.14591759,0
9508,58.80801215,84.54507215,40.01665935,9.846545892,0,0,222.9294219,148.8799114,102.2210862,133.2634234,146.4808847,104.1882998,422.42109,41.00125089,0,14.59465547,1.518766846,104.651504,43.92288625,0,0,114.4714347,37.81211717,9.781929811,265.8730651,83.96047614,89.30643732,57.93844504,95.77649737,40.16873687,56.93662012,36.66274286,0,55.07884389,27.30378663,108.4470243,95.22335242,50.86077323,171.7657596,66.57344632,66.95207564,102.5632749,12.93889359,9.521622389,5.868614167,24.19093957,18.89738844,31.45929119,77.25249502,53.00537417,101.5168491,29.05750637,10.60113316,139.8790977,129.6836241,28.65961737,91.8115234,0.618479212
jaccard_100335,406.5433417,1558.065258,363.654221,194.9226499,911.6879785,2.795208056,5402.034111,1274.769393,2395.348072,294.247656,416.0553904,1024.596983,1166.642448,1121.883488,31.34209747,458.5422969,9.535548804,492.0875156,135.2131025,376.1393414,0,2.735119488,121.1546451,59.65385046,3462.635676,320.1897358,385.6389611,213.9067368,21.29341565,192.7623015,651.7590053,694.6561577,339.1346338,695.2706,455.4218256,705.8623195,499.8054626,1913.845213,724.3012141,468.906436,717.3141836,161.1468875,516.0806013,280.2529976,395.7305529,986.3836602,801.7863335,872.7975977,1407.808684,663.4025374,222.6104211,93.43560306,62.05805288,2470.497985,270.0660745,221.3082663,481.8972978,137.6292638
jaccard_10036,357.3632117,424.7909283,342.8669895,241.9816676,9.294552647,1602.666212,314.1714394,453.4106952,424.06233,366.4167509,769.327269,510.3189564,2.184452396,195.055828,839.7605113,463.3201633,13.23704778,403.0356262,24.20179794,607.9241451,190.383799,150.5435726,340.574657,205.7953211,193.2962219,243.6253248,333.5327696,363.6899198,245.3593686,195.066965,192.5324293,270.3595359,511.3805967,440.5426808,210.4373311,616.1496777,644.9392929,427.5433094,724.4020317,366.1239011,394.0693694,413.3594137,373.6930716,538.711101,165.65985,548.9254708,467.0277361,408.9687232,926.5270378,290.9601302,177.2169677,117.3186059,70.90678019,411.8730231,346.5474557,139.6362135,187.4758835,146.9345184
jaccard_100404,62.71105952,118.924185,81.28106732,10.35569655,2.128412492,1.056388721,123.718808,173.0859575,154.551694,210.7341457,128.8075073,142.2332767,0.984568736,231.4877161,128.3419756,132.8942912,7.619485258,117.511462,360.8680773,341.7688291,51.63673368,95.68054538,15.55125217,100.072827,47.95394238,161.3491076,157.8910651,108.5228304,125.7713706,73.76680149,96.54444867,55.75413387,193.8453774,115.9491748,52.00586059,179.2796464,198.8566086,258.0080176,273.6611315,142.2372095,133.0364186,113.0114231,64.80726755,34.28693465,45.52215627,86.16817627,56.92871331,79.10397919,114.3623584,86.62497753,212.1616504,46.39178761,12.09263458,144.4616591,106.8638388,134.7177393,190.4153776,113.5363952
jaccard_1005,193.3536157,30.5463996,81.2120462,42.8100794,0,8.378150351,81.37430895,64.35170508,136.0973803,238.3103062,128.0527798,63.65029318,0,226.6742203,0,0,2.954150414,136.5428167,0,308.6786515,0,0,2.385703458,52.69012618,556.7036774,332.3934132,312.1090381,300.3345663,62.82270817,40.75758528,70.51595113,43.48954056,23.7595632,48.50164139,35.66861728,148.3328548,118.7671864,59.05706567,131.0473559,92.34118384,69.65594797,36.48108349,24.9642911,29.76051837,26.92140702,23.07494363,10.7280632,11.44730496,29.3348228,58.36466131,230.7816369,169.2050413,51.27545872,13.20702902,45.3662862,60.70798331,11.6849131,441.1568488
jaccard_100613,0,11.46914511,13.24321137,10.69340321,0,3.621064982,1.746670773,15.81520262,3.167433909,0,2.083371793,8.54577809,0,0,0,0,11.41376296,0,0,0,0,1.168641963,0,0,0,2.917636293,19.8581657,94.85899861,5.028680615,142.0898397,128.2282202,13.0796559,0,12.73846743,151.4229259,0,0,1.444518017,5.049485727,30.10809009,5.585431717,14.07718985,78.36990291,14.44364571,3.721693941,34.85866681,3.847392135,35.44971857,30.16187166,7.463262165,9.154974027,3.655146334,122.4007419,3.823071745,96.68117764,0,0,0
jaccard_10071,0,8.130574655,7.483321494,0,0,0,6.579924144,0,34.90641451,53.01150988,17.85747251,17.21676905,0,0,59.35687709,0,878.4353616,0.205033641,0,217.2893199,0,0,0,0,0,23.61896046,25.53192733,22.49759463,3.78873197,11.5111816,52.68763039,15.87739763,0,38.4176002,29.69076978,36.53750194,19.31212736,41.27194336,44.0828119,11.41122948,8.73911085,4.468949157,1.581313618,14.90217414,3.101411617,64.35894206,27.78672098,10.55051148,38.69838965,15.98459063,0,0,0,0,1.190654897,12.69822118,21.39219814,0
jaccard_101324,0,12.0834726,53.16385767,0,57.63211739,225.7627014,233.2812998,125.3081331,0.092174003,0,279.3463848,166.8184598,234.3532969,34.47434618,28.02626331,0,0,0.115150878,0,0,0.156268289,327.3513724,0,34.39173655,13.48091727,0,0,0,315.2505243,13.95267528,29.30726334,57.99024396,0,0,0.247423082,0,0,0,0,0.125165907,5.878458205,12.76599567,0.870200794,12.5611822,18.53137548,3.036704924,0,14.79129094,2.865270394,39.77451612,0,0,0,317.3310832,45.8688873,0,0,0.296259178
jaccard_101341,2075.467738,286.8843932,361.6440892,5968.212692,0,138.6299878,241.3032525,274.1894494,420.9359221,1004.360289,970.7948857,401.5589877,2647.13254,4216.180392,452.8704573,46.14660724,102.3471005,54.73296828,78.62688743,23.53612584,654.9440919,1503.364585,3161.136937,4404.273946,674.572158,748.329422,991.9902428,1912.054487,415.6877688,2148.042481,1136.297354,1741.911141,361.5659914,3094.563552,1642.762285,221.6720981,1450.248582,424.0838621,1024.064041,664.8785182,435.7497109,406.5827499,83.47831018,747.2798165,544.6876633,851.457863,240.0833189,1440.464508,2163.940068,1865.811527,2967.521988,1293.050545,1818.284284,144.182173,144.9421829,1328.003927,594.678125,352.7591512
jaccard_101362,0,19.58873272,82.50931866,10.63709637,0,0,82.32398982,152.1831846,111.0581514,150.4137961,76.58923215,62.36774587,0,73.47242662,5.669884887,94.3004865,0,153.2394111,0,4.753203873,0,0,0,0,221.2722778,49.64098292,70.54869472,48.75559043,60.30924598,37.48441128,55.89614796,40.10311624,179.0568721,47.10157857,9.70251941,5.86122427,36.31529319,30.42766859,66.98750625,24.47153405,92.30437863,187.5608394,18.8874734,56.25690148,3.571469316,76.78641851,35.32024303,79.99435936,130.1459766,79.77344553,0,0,0,53.84131087,91.06266406,98.95149901,0,0
jaccard_10143,67.75861403,117.7199613,115.9267742,71.60657878,0,0,115.8285315,353.3529372,179.5419182,568.8958113,330.7779155,169.609484,0,71.4909839,2.591538294,84.93778167,1.268195885,143.4374487,0,2290.07443,541.5598646,596.6951435,299.5679822,211.4112781,7.850655377,201.4193896,237.9709318,317.6075232,95.70015507,75.10644845,143.8765498,87.88687378,194.090868,64.57685706,48.55248606,253.7586577,140.2998382,143.0584602,346.9131577,237.2593656,156.2625382,119.7212227,113.2087914,153.8358795,114.624908,93.23825856,89.27715057,65.92882743,180.0505704,66.56598776,85.33684134,56.92970708,34.98564169,138.2144982,130.4033307,113.9474568,14.37047555,1328.052624
jaccard_101670,2.687375532,91.79730973,12.04467937,0,0,0,75.88262519,44.72561735,63.26988629,11.19006285,120.5712556,219.809317,11.02918281,233.6350303,40.03099578,122.9466396,0,0.372697096,0,0,0.699466834,0,0,0,252.4805995,0,0,0,91.91434885,32.09559789,174.1917264,145.2025948,0,1.452354289,3.316522156,0,0,0,0,0.44939887,0,0,0,9.155325073,4.073495856,14.84974001,0,25.75963163,13.12892085,103.6047389,0,0,0,110.4397662,49.764557,0,84.00085134,0
jaccard_101804,16646.041,15003.22355,10466.53479,7232.771985,6418.63328,76413.16834,3561.637905,3647.207693,6979.550622,6527.447854,9075.224968,7925.286557,14575.89895,4393.455699,4466.798786,7509.995235,14181.17139,5261.496611,7409.278083,11320.48766,273.9303788,7259.001981,8248.945399,10997.22607,7077.26079,6960.134718,7474.925875,7337.966991,4322.475521,5917.911441,3398.692292,10248.10709,3783.126921,11415.00239,2955.738455,10145.97752,12313.0623,6920.580832,10366.18922,5247.615958,13276.69418,2641.295957,4694.304252,2653.64282,21976.04307,24762.59726,30269.94823,18982.11931,11681.83132,9160.343761,17041.98033,5501.007565,3154.118508,14672.06215,14949.19445,12376.70427,21210.05012,11706.40298
jaccard_10210,961.8592072,1180.630772,1247.503809,518.6474339,2021.779472,543.0038247,1088.213554,1573.627237,318.8677856,256.6551216,495.3510114,450.9746596,886.6925137,1733.720154,1000.344173,243.6285778,190.2614629,354.1627055,192.4654649,2.389044878,834.4624023,419.6179023,972.5564125,386.9591626,549.9008148,387.1705608,460.5143197,652.9659446,616.4833999,826.3518985,1288.719279,1332.49789,544.332785,729.5344768,358.0287925,405.1582149,808.0683205,774.4364304,652.1077039,545.4828702,927.6330151,775.3160537,1700.674021,1213.698191,939.5580108,610.8180321,467.0051263,732.2331475,502.7062187,1367.074479,988.1887122,801.2861495,802.9808869,1024.327542,1491.824197,482.0611126,630.3136103,565.7225768
jaccard_102394,0,12.38013674,11.26730309,0.89057719,0,0,8.820513084,112.6049642,0.195960478,0,0,0,0,120.0268521,2.693567361,91.50183105,663.0984874,458.8402977,113.6360496,0,0,0.126526197,0,0,0,28.06980178,37.47916855,23.03006186,26.13330083,8.478551944,16.2852764,24.35212006,114.0361685,55.28469293,38.64647931,63.33691308,39.71589744,81.19147243,124.773442,65.77162678,33.28385833,27.56310493,1.274626077,4.637828216,0,165.0603648,157.5152096,64.40741263,2.052379743,40.1765666,0,0,0,5.321158649,179.2639621,50.16064657,63.18960597,0
jaccard_102579,0,92.12108722,61.91888031,0,0,0,370.42009,143.2934703,4.928967424,0,76.69045758,100.6234367,0,0,0,0,0,0,0,0,0,0.558915722,0,0,0,52.566649,59.31740186,82.87899836,6.637858412,4.542250035,24.19786186,29.07875507,862.4907919,11.36692153,43.03534306,0,0,0,0,0,249.2152464,42.07331317,89.71881268,84.21918566,11.07216081,128.5284691,95.01835378,39.21075764,7.212621485,16.65713585,0,0,0,38.33991863,38.94870058,0,0,0
jaccard_1026,9.313146242,18.81239087,282.5598978,22.88066823,0,0,5.521085776,94.26795653,0,0,0,12.46731552,4.539652694,0,0,14.3459158,8.65871673,0,0,0,0,0,0,0,0,0,2.510802559,1.40003889,47.68576445,202.8349585,82.78857941,36.08180939,0,25.50133806,25.59549119,12.1266709,0,4.566005228,8.512542988,5.438242873,36.31906338,53.39623735,59.62097621,222.1886495,4.70559004,6.959080488,1.621506264,67.23222488,45.28614352,59.76328707,11.57525452,52.61342381,12.82031847,1.381076821,7.376586086,18.15475123,38.81540098,14.71080057
jaccard_102615,6.925160026,35.84604606,37.35264745,2.320067758,0,0,20.93765606,31.86212983,3.828766263,0,35.25706111,198.3901541,0,4.762116951,0,0,6.438532953,0,0,0,0,0,0,0,0,5.028974237,23.80433965,39.56007325,31.91278083,38.78382722,113.5026117,21.79942651,0,5.988168451,230.6744421,0,6.354845326,3.055711191,0,142.1114456,12.37797139,13.23496481,122.6977728,33.94873991,4.592474895,52.6094589,2.712904711,0,29.24348134,0,12.91086081,6.740753102,24.51357598,129.9097517,58.18180949,0,0,0
jaccard_10267,1047.004768,2064.108492,778.3484532,544.9693409,6.990929327,113.0198424,2627.989964,1743.538961,1326.70914,710.2399383,2070.632958,1855.650683,6.302390177,670.0089574,427.6038186,842.8041438,3436.677197,1030.681831,389.5030494,277.5466533,106.1586643,185.1334004,562.6461646,204.4669619,1374.584033,846.245973,1079.989447,1113.78018,590.7796968,556.7001921,1079.229443,910.9607323,472.2762217,975.453845,324.8869145,693.7776063,1355.712586,742.0404536,1265.244044,694.8461997,896.7245821,156.7023354,342.6848465,620.0793654,669.0983888,1351.33976,1220.681937,1774.20656,1425.923039,936.5763227,1024.952651,620.3159651,271.237795,1526.279308,1397.411741,574.2010452,648.7612922,882.8707684
jaccard_102757,0,0,2954.527712,0,0,0,4007.889641,9416.624884,248.5963238,834.8688651,0,0,6151.017384,1074.537675,1868.299761,0,2.759371266,56.23158013,0,0,3487.393029,0,0,12.73827226,457.536799,0.783736245,0,0,1171.654953,1590.136916,0,5629.282675,0,0,52.36668736,0,8.17051542,8.294073232,0,11.88388395,951.0140095,14262.56529,2994.120024,2597.078603,57.07790227,248.7552635,6.588482869,1657.809985,405.610884,3996.535883,7.377634747,0.509804856,0,0.330092537,44.58086701,2.479534313,1796.523287,1109.75107
jaccard_10325,627.3951949,583.9769801,262.5930989,230.1617855,544.707695,3509.008481,531.0374854,454.2159763,661.8723503,425.2260605,1085.066897,2158.091145,672.0153176,209.0261524,1088.682574,633.9772962,56.33104307,1759.906591,454.3159345,256.6666304,1.962683056,718.3712871,108.808114,724.7839363,383.8580583,979.0329351,967.2828514,777.4626394,544.4144576,333.4318534,591.0407815,502.5542951,2433.605233,530.1288808,647.7427083,3395.327929,766.4324501,1078.718733,995.0011103,1516.177112,708.5955033,1094.692934,376.0243172,373.3044422,449.4578603,670.3157851,956.3804163,564.4462042,426.3210388,359.4559443,524.0066049,615.2442477,360.9908213,2854.990456,659.5566338,505.0141198,1406.088936,644.1778463
jaccard_103356,1.298467505,35.92269329,5.248833775,7.585834127,0,0,1.698426434,2.194477816,579.7943456,416.0106769,189.1552517,232.1284306,0.871853829,91.68602715,0,34.6794518,1.810837393,111.9617283,0,0,0,0,0,0,1169.27275,70.51918691,110.6148103,126.8557646,13.74143891,6.143719829,26.4171585,32.41256942,545.4341613,171.4819069,94.46775217,731.3986703,247.441714,296.5942187,265.751002,189.5137856,191.001224,51.15864328,72.99022901,88.85010636,45.7525439,205.6234264,253.6617983,162.1965202,239.1805359,13.67948737,25.09673261,0,0,7.1571572,7.97014427,58.11764791,121.0225711,0
jaccard_10339,887.723114,361.5954409,333.716272,88.26043111,29.28565968,869.7268944,259.0811277,392.5553621,352.7746662,381.1672142,285.3622285,536.3431162,166.308927,191.1212504,944.7372167,249.8273034,750.8732024,574.4380606,136.0407147,80.94147615,64.48728554,251.6209251,259.2614201,173.8770704,466.2014007,576.2635141,449.385736,562.855796,390.7544234,245.0970715,698.883166,294.8540903,989.0844151,262.6649322,461.211505,389.9241173,260.2182618,618.9814136,781.5135814,701.771806,394.6974723,985.6429975,335.142856,484.5884447,29.51206204,520.6134857,466.1761895,298.6833308,178.5451135,333.2402669,1392.843368,564.8743562,322.6574513,413.9494123,574.7398741,185.381761,298.7546407,55.19288662
jaccard_10370,293.2431521,35.13161389,11.66292588,109.4728268,0,4.389396401,0.790674012,32.99632707,140.3541341,156.8961972,104.6830024,123.1955474,0,0,272.7622596,0,0,0.142283222,0,0,0,0,583.832475,686.1839976,200.3713225,819.7707638,999.6727549,751.5960541,11.77336266,17.15911511,88.67993972,3.283595624,278.1582379,191.1950941,119.7483997,121.0497256,356.9697066,136.9597443,976.7880345,561.6169145,26.37903883,36.70908634,17.28256875,10.34506933,0.421179355,156.9700444,23.22157119,76.22418912,199.6827615,49.55032768,1052.925743,653.9931945,118.0283288,2.829114583,1.994595314,327.77811,0,0
jaccard_103771,157.6083845,470.7244995,408.9145194,235.8719835,0,0,637.7462915,343.1744867,566.6510825,610.151015,276.9775583,524.5948665,0,263.0787705,352.449208,196.8539568,0,305.7219128,177.5749535,7.419635313,0,119.857644,2.591875361,20.94277825,92.86947103,272.2307235,278.4515762,196.1295878,232.7696967,371.3866681,421.8944094,304.9439924,691.5807286,230.1894957,256.8774594,17.15480274,274.3013119,248.6883915,175.7817058,282.8603804,325.9195634,469.8701022,32.67060043,85.42335451,188.2123477,207.72161,130.086978,103.8053102,489.6186304,271.4317371,227.4270874,149.6188218,71.79474067,467.6019829,392.2452611,38.16679747,270.7700398,0
jaccard_10387,120.4258347,1.051463476,0,20.78769561,0,0,0,2.189644164,10.07116598,56.14749598,7.440613547,5.63457896,0,0,0,0,0,0,0,0,0,0,218.7487049,0,4.987822547,22.08339821,23.64067345,39.38008201,0,4.442200474,18.50890046,1.152392591,0,0,3.923890279,0,26.46476712,12.72551587,99.3867032,35.70955625,0.773313391,4.54769716,0.965506905,2.333041157,6.762990091,11.26124332,0,4.294569431,8.221435283,0,66.8458421,21.5748653,6.220138171,0,0,13.67500742,0,0
jaccard_103929,4.738267386,9.92924179,2.460731842,36.61221324,0,288.6552837,0,4.292882893,42.78648437,11.25727044,34.17640357,0,0,0,0,0,0,0,0,0,0,0,186.615026,15.81730884,181.8745991,0.469210515,0,1.068450732,16.00034741,7.948937562,34.71875203,60.86581938,41.56208926,76.27257357,47.51385305,59.40430003,3.682134181,11.09415865,0,0.304457613,3.39783611,92.31525265,8.616022308,9.847940256,0,38.20409899,5.719096417,14.46223675,94.13802405,44.10109461,0,0.27129966,1.04827792,0.26349492,0.982005444,0,56.63802919,0
jaccard_10395,39.39756582,9.70266591,21.40821801,9.516212461,0,0,81.43082663,209.0029125,26.99160908,138.5893522,41.02858163,7.296930416,0,11.0304836,0,0,0,5.732451746,0,0,0,0,6.318888681,0,28.47519139,73.19554443,72.23432591,67.32713285,12.12857708,31.92020443,25.79704107,17.81432354,0,5.141007929,1.318194853,89.59542314,32.73063015,59.5351961,137.9508983,32.97607364,36.29183661,111.0306981,8.623507478,3.084269132,0,33.26834149,20.37595514,31.00660383,19.3978797,17.90412207,157.1367917,35.50932756,0.673734646,68.27757495,54.72190122,73.71620916,0,0
jaccard_10402,8.209156262,104.6564217,28.00230292,43.16031217,0,3.228507786,2.043976436,0,551.4379112,627.4279338,274.096372,293.6321626,1.196817528,125.4504498,71.09557465,317.6785991,345.456559,424.140355,135.4393795,543.395846,0,0,0,0,468.9614433,109.4696611,140.0020801,187.7543192,6.687305478,6.833897267,32.66551087,29.95572878,257.7977524,276.0087319,118.7639292,262.2051635,395.5531535,519.7967098,241.8142609,245.2739047,326.4594046,75.2732681,240.3417287,200.5680483,60.13655809,396.0640162,420.4422941,246.6132429,891.1599942,33.90704829,0,0,0,2.534091924,16.25462673,69.74669439,220.7633746,672.9855907
jaccard_104195,4.391564894,10.27194246,0,18.39078101,0,0,0,4.008461495,195.5015515,61.43795788,26.05454844,3.719418131,0,6.502785909,0,0,0,1.059335598,0,0,0,216.4609212,0,4.18855565,114.2564553,27.39455794,14.51105323,5.540481072,0,0,16.61661336,15.56857406,106.5479858,69.65974035,286.7374111,216.7547865,0,22.18387251,3.526624952,10.15444565,10.86689436,92.17207637,0,5.043812787,0.832086044,216.1666426,10.31302224,54.61875604,259.4845444,28.9226691,14.58132526,12.79282233,6.821138023,2.226987667,0.664350921,0,0,0
jaccard_10435,689.2761075,106.9212154,527.9459839,1660.787628,0,45.30862714,130.6991906,188.55569,457.762811,270.2955684,1307.094953,221.0749651,1558.79612,298.5337203,695.9450808,219.0560025,4.717196196,160.7585826,179.2025014,1198.732783,0.985348206,88.96838711,332.1265864,139.6548476,207.0437117,316.2802093,465.7647048,121.7383708,498.1061944,618.8207151,704.9117042,457.6051964,58.3471512,945.3450001,45.85420151,29.58001033,87.61854319,67.59259493,209.9388047,28.88181721,104.8115317,85.79648893,9.880509087,83.11082929,975.7548446,88.86929698,157.9032241,222.6477687,763.7706097,292.1343885,393.9230996,390.869246,104.8150224,17.27924842,101.8069701,542.5550897,395.0738713,675.4503336
jaccard_104481,0,168.1812429,127.0485334,8.474958255,47.06840572,0,571.8155674,182.5357719,10.60079225,87.16100751,8.522884608,0,0,136.4211887,2.769903278,0,0,0,0,0,0,0,0,0,0,0,0,0,52.57257006,3.434535108,50.35356648,55.54615659,423.8479456,80.44090517,77.05244688,0,166.1363145,9.411253751,12.75122658,13.31310106,150.3553084,46.21299697,41.84931172,54.8323587,9.043405793,42.48876838,55.08766012,68.25861216,103.724605,49.38923492,330.1339119,123.2866374,26.11742565,271.7323528,111.7171044,0,223.8159801,0
jaccard_10453,0,198.2540536,358.150612,1.774169462,0,0,1871.638085,139.3752895,87.12373147,39.06935034,34.70354207,153.9497272,0,117.796254,0,203.1212901,0,121.2378595,75.50407322,0,0,0.579056829,0,0,731.5724178,56.98607705,65.31779012,64.0860939,299.3676466,105.1504335,121.6823004,41.73565417,137.1043647,120.2976323,52.17531279,36.20167931,68.03422644,60.75472838,59.90076205,53.34276465,138.5406102,106.2689822,22.91974562,31.15296133,92.76606327,107.5545295,205.2052055,108.0701474,16.00263901,42.46160909,18.47792923,3.184863125,0,331.3708072,173.9250318,64.15187305,144.1139282,0
jaccard_104562,0,29.66225361,8.575372948,6.719983453,0,0,3.215093156,0,88.16509456,101.1824099,84.91052278,75.85927936,0,39.45606682,0,105.2828324,0,3.848028464,1.878238136,0,0,0,0,0,89.52804457,30.15106239,21.7714109,42.89421476,50.42129449,82.52977127,45.2829191,26.02589394,47.42854477,42.28522274,7.676031754,79.73991157,132.2653397,49.35836482,85.50015145,20.45855598,55.8991261,18.07173001,23.80904045,46.91388033,13.25340902,29.00768234,21.67619877,38.00073515,163.9188327,38.50588645,0,0,0.672881097,3.224980771,3.851245785,11.61921312,53.18362866,36.04238543
jaccard_104575,0,28.69217902,2.682237982,4.404691073,0,0,0,0,228.0409303,350.6359272,87.10528798,74.05192096,0,0,0,16.30676459,0,33.80601327,0,0,0.881070451,0,0,0,221.2668796,44.3849967,61.88007023,49.6319435,58.88741375,0.825187813,9.291134308,21.4629155,24.40090243,47.54829409,33.22460123,120.1698242,123.1583927,85.85408365,185.7680707,50.09377262,114.5109093,39.13775975,20.24825002,22.72538502,9.404317301,82.44037318,52.2877703,44.17874911,191.3579426,34.76396684,0,0.155417896,0,0.626570746,6.410597996,20.49307285,40.79437205,119.5950474
jaccard_104583,10.00300893,951.6979513,504.4682553,7.372659763,0,0,189.9989652,322.1615349,1937.128839,370.2391166,556.8004022,1090.548411,0,4.127168024,1413.943293,157.1674775,120.901341,52.67324874,125.3175073,0,0,10.47449463,0,0,1673.580725,14.52814779,100.3205112,79.39776105,106.5335301,140.0527094,325.6734071,103.6683838,0,27.67864529,11.87630791,11.72244854,8.567272959,11.18163947,4.114395777,8.761613517,42.26014474,57.35151419,619.0877955,186.3408613,34.87365063,311.6894828,37.09645997,198.5840716,114.4335825,0,0,44.12990422,18.94776207,71.35052065,131.7481693,11.69972857,8.828601008,0
jaccard_10489,592.2582957,383.1911422,414.6887461,601.2064915,7.159582097,1049.79599,384.3175446,645.8918774,652.5455078,705.9239598,659.7125699,469.5120837,20.00031998,811.0382597,234.2669947,1463.043382,27.72623669,851.673581,190.3015925,926.3192688,363.9034953,533.4888392,301.9755262,415.1778891,910.8132676,534.4959711,501.9187795,449.1572808,304.1231461,364.9740343,494.9980063,355.2910813,433.5703984,430.1815842,299.2235512,390.5080813,466.1606656,389.4919929,762.9743625,456.0729751,433.5892366,483.3158198,169.4131377,272.752795,366.3683894,400.6915978,340.3904404,336.3175676,612.6399725,364.3844741,740.6858914,468.3094624,419.9734792,559.2363047,498.8106445,117.6270925,496.2534357,0
jaccard_104944,0,5.203183594,27.78709528,1.175099254,0,0,446.024858,350.1937724,0,0,0,0,11.54074045,146.5278648,0,20.26127718,0,1.825742322,72.14440719,0,0,0,0,0,0,14.70396068,15.96915789,13.45017859,148.1664824,31.92110455,7.795028581,0.849328305,143.7815253,41.32419495,35.28188877,47.9554713,39.16070269,96.73111724,31.25872117,30.83226426,12.8056971,81.82421178,0,0,5.150558579,67.48952408,116.814728,41.14699477,1.346512128,0,112.2574196,90.12518555,14.4852949,0.520145816,0.297663724,0,41.92152264,33.24258829
jaccard_105360,0,33.34353903,83.07165448,45.83841248,0,0,0,18.22358512,0.770538937,0,0,0,0,8.853522791,9.591113687,209.7766797,3.081015769,107.6115468,37.17871291,47.59036025,0,0,0,0,0,79.00708096,101.9674885,113.298155,0,82.56605211,92.149935,82.45397755,149.516663,279.0507603,202.58283,365.3935618,343.7773089,547.5107061,224.4672208,231.0272143,124.0637702,81.67064306,17.97073136,30.68936051,72.86377031,191.3633124,186.6898586,116.214342,5.808483689,46.13898636,2.820860345,0,0,3.244214303,98.15189472,64.01615934,209.604755,238.7715825
jaccard_105442,251.4311297,297.5404538,238.120358,79.14338556,4.705914575,0,1114.628633,787.0249873,291.9435415,254.3855209,217.9155924,232.3526285,1.01010175,233.7401662,208.2244682,450.0801767,8.348685952,355.8636744,160.4215941,0,0,526.2215788,477.8728767,294.4897419,243.2424561,388.0583334,385.7889836,232.8364683,233.8818696,129.5613733,205.8742587,211.3086312,106.7618796,153.5040698,77.20650878,147.0552687,232.1497228,277.9525786,351.1041403,273.047066,262.3980267,269.3027623,168.2260145,244.2296916,291.4202298,237.1307392,167.4615585,198.5469621,98.11286579,258.8018837,321.0874949,150.7290278,116.5492014,512.7636918,507.6457708,216.1460262,276.1415936,382.5505613
jaccard_105632,27.29905271,9.684878706,1.397141864,64.79575426,0,270.638335,0.493283145,0,6.377948079,28.22271162,6.886849214,4.623429028,0,0,0,0,0,0,0,0,0,0.165020046,55.3043891,76.09552415,5.893539685,57.8350912,78.68671596,264.8323491,3.18584035,19.57660351,7.602015649,2.835876802,0,10.61101566,5.811256911,10.83461226,120.0106852,28.85341615,76.94761924,31.76414931,1.010152978,3.30536282,2.148726151,0.67723829,3.744387197,35.7173692,2.97656297,11.09347831,12.73530391,3.849338116,125.3443162,31.44276924,21.59827858,0,0.293095994,17.02381039,21.08364755,0
jaccard_105897,298.3754663,224.4728801,309.2834022,55.15132498,0,0,370.4024328,357.6475587,506.7713043,259.5435482,182.3454598,289.7345302,0,45.00747888,0,23.77323189,179.3591323,56.96613681,2.404813573,1103.829745,4.825679441,0,0,53.97253137,68.83195115,295.7115676,211.1584953,151.9642212,243.8777675,200.6993873,257.6088755,204.9298469,660.3860233,165.1834793,119.17992,607.8926885,223.4484662,349.7560005,255.680309,182.8137482,223.0603816,296.0589513,89.95862943,128.1519202,69.47368649,203.1836716,184.8343408,194.8019938,277.4996406,241.0446624,226.9852291,227.2559648,65.25280465,84.24399836,383.6146758,51.57431371,35.94501839,713.0535189
