VOG,AYAC02_W1D7,AYAC02_W3D1,AYAC02_W5D6,AYAC02_W9D3,AYAC03_W8D6,AYAC03_W9D7,AYAC09_W1D7,AYAC09_W5D7,AYAC09_W9D7,AYAC10_W1D7,AYAC10_W2D7,AYAC10_W9D5,EM09_W2D3,EM09_W4D4,EM09_W6D7,EM09_W9D6,EM10_W8D7,EM11_W1D7,EM11_W7D7,EM11_W9D7,UAB002_W1D4,UAB002_W5D7,UAB002_W7D7,UAB002_W9D7,UAB010_W3D1,UAB010_W5D6,UAB028_W1D7,UAB028_W3D7,UAB028_W5D5,UAB028_W7D7,UAB028_W9D7,UAB035_W3D6,UAB035_W5D7,UAB035_W7D4,UAB035_W9D7,UAB038_W2D2,UAB038_W3D7,UAB093_W1D7,UAB093_W4D2,UAB093_W5D7,UAB093_W7D7,UAB093_W9D6,UAB119_W5D7,UAB119_W7D7,UAB119_W9D7,UAB122_W1D7,UAB122_W3D4,UAB122_W6D5
jaccard_217718,875.9814381000001,715.9010991,1281.5151460000004,397.140448,3339.447197,1635.451312,699.1854705,834.6295591,1100.261381,432.5995259,868.4205155999998,14.53589217,527.4174598000002,1.974592014,1036.126865,445.42513550000007,259.1565222,986.7383796,1285.371741,1316.943172,1206.1895880000004,1597.656872,932.2224217,872.1011586000002,1442.937535,2924.499109,391.8292535,4644.571022,263.967212,300.9115318,259.7025672,2753.037005,1104.800018,0.0,1628.862741,1238.718699,6467.400008,1062.5191109999996,364.9975723,610.6745317000001,370.335414,588.3678096,927.9410479,302.1273256,797.9090947000002,336.9308487,283.366931,462.1697523
jaccard_218237,319.43665610000005,148.7920981,169.1077121,145.74976759999996,69.74039853,117.5247902,107.6333375,189.9750026,90.82530908,57.40154444,267.5112357,0.0,5170.695752000001,0.0,1031.384297,1376.57786,17.47429404,702.9102307999998,342.27928419999995,431.9093959,411.76941960000005,97.70294476,150.15428930000004,131.4109965,151.94526269999997,62.72660181,715.241954,422.7029732,924.6537932,1558.369535,2294.68537,0.0,0.0,0.0,0.0,0.0,1978.791213,240.3813857,196.506759,210.4601304,44.14171232,85.19569961,100.0630046,104.7780667,101.2735121,108.5898261,268.0718562,191.6824745
jaccard_218496,46.98550129,55.94527348,47.29130362,53.10835556,49.81057099,352.6850342,698.005946,93.95779272,58.26684793,81.65623385,240.3173467,0.0,0.0,0.0,15.94047612,507.5713057,4.409708853,226.205694,185.2485396,623.6373185,86.71502897,25.88852039,65.99791765,66.79793835,116.0560306,97.4941713,168.477215,9.412130011,1042.459552,45.17742422,38.6918242,0.0,0.0,0.0,0.0,150.0742858,0.0,116.5333886,1206.502384,68.34811169,185.909719,179.54970930000005,85.22315219,92.89200293,67.45994423,106.659905,65.335068,68.49203557
jaccard_218552,451.2384418,1317.286525,403.9460768,1001.085818,407.5247787,355.47621719999995,1305.823614,1211.830658,1162.659875,458.7208648,216.5999077,0.0,6.212048295,2915.960474,742.9113578,159.9442627,72.27022842,718.2520302999999,432.2010644,779.2811576,218.2714442,67.88545347,1567.404875,401.0179224,467.8619354,1760.158196,1471.281766,16.15997983,1204.86241,1239.9067699999996,419.4190523,917.3085675,1.156451856,0.0,721.4655132,865.5668226,0.0,866.8464111999998,933.0769839,884.0995797,1512.9536039999996,678.0406497,767.6747236000001,1496.168157,422.1109863,432.2567637,317.8845973,263.4563002
jaccard_219477,11.36573027,19.81853456,14.18546763,19.25097324,14.69796105,10.09978666,3.20323922,8.84766317,7.064380686,20.35382385,13.80532235,0.0,0.0,0.0,0.0,0.0,0.0,32.35862702,24.13754974,43.84303720000001,0.0,0.0,5.19645526,0.0,18.64443332,18.90411082,12.31397164,0.0,0.0,13.52003956,81.15705226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.856509343,11.54626722,15.14581543,26.59667458,42.34975721,38.05764647
jaccard_219881,10.308095117999999,17.085939918999998,47.062669371999995,27.206258863000002,91.366777076,424.859701355,52.616192186999996,1.705851359,103.206889443,52.883330451999996,14.882829772000001,0.0,0.0,0.0,0.0,0.0,0.0,4.862750935999999,8.787933401,13.783075876999998,0.0,0.0,0.0,0.0,5.149510219,4.420336657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.87156074,0.0,23.162491938000002,6.0925277929999995,17.037815720999998,7.575987381,4.802064872,0.0,0.0,0.0,11.867875556,87.91553297200001,83.908773485
jaccard_220008,54.580082084,30.136657056,115.645089038,61.421063931999996,14.987305697,13.16804372,1.62141224,22.147516931,1.4375846230000002,2.102735636,13.709134655,0.0,0.0,0.0,37.31375812,0.0,0.0,1.289108079,32.66716006,2.8705415660000004,0.0,0.0,0.0,0.0,18.955693296,32.842377195000005,0.0,0.0,0.0,0.0,0.0,0.0,18.89195301,0.0,0.0,0.0,0.0,0.0,0.0,1.13170561,0.0,0.0,73.287136479,12.47213938,38.170961338000005,9.935448302000001,67.119429102,168.88460603099998
jaccard_22001,239.37006939,146.87877479,269.02375198000004,192.00788335,239.40199542,199.15041919,145.62993212,208.42295713,158.36613096,134.19606398,127.5329364,2.345286805,0.0,8.920509806,101.2135689,32.66088725,0.0,191.11240706,195.27907295000003,166.2556842,107.15602328,442.68142368,113.97140174,213.43002663,259.04167978,144.23201287,197.08470061000003,4.72832643,267.6226246,247.68237366,103.8810269,1031.127348,851.8696477,9.479443199,1818.725839,88.00168404,565.4752495,105.56132705,86.06694784,98.01767941,237.06830941,180.369640244,246.75948172,188.28826750000002,198.16264193,338.03405427,144.51441931,148.86433675
jaccard_220122,50.21428338,35.293404091999996,51.21235658,10.222401246,52.04396305,44.683770468999995,26.141915841,31.892131082,28.678894201,24.942909348,31.692745566,0.0,0.0,0.0,0.0,0.0,0.0,21.599600918,2.236605065,4.2152138610000005,0.0,0.0,13.413766928,0.0,75.26620105,17.660780208,77.87389096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.37104806,0.0,57.18534072999999,13.567561713,27.572070785999998,28.044522808000004,11.253291248,14.965896335999998,11.655876106,29.857006438000003,31.846799387000004,5.7450201110000005,7.749170021999999
jaccard_22047,465.74181280000005,1169.014853,857.6945218000002,1612.096202,747.0726543999998,612.7437533,1032.124814,1253.531515,1372.12514,1230.196655,1271.836022,2337.409505,0.0,11.5762341,764.0656597,25.9015518,107.2468123,759.4076653,638.4499985,626.9394255,771.2099011,665.6031757000002,1119.260928,847.8087203,269.8029117,389.8393733,714.7379667,735.7781242000002,1307.763974,1146.725223,828.8161094,22.55231784,258.8510024,384.4239847,653.3620302999999,413.8360503,198.6273265,647.0692181,1397.824978,876.496443,767.1187603999998,913.2743466,1276.872684,1257.926151,1030.209747,1059.991598,1058.774103,1085.157931
jaccard_22071,885.0890492000001,3282.2543188000004,1111.5223005,4666.1798144,1258.5090061,729.56622211,4234.2175715,4312.1399455,3417.3943575999997,1730.8393932,390.26563777,111.9154405,1102.2521769999996,671.1723287000002,574.3841572800002,3021.7358254,200.4202124,1510.3402845300004,1456.4651814,1728.1733880999998,1704.914924,124.4745608,2512.4634839,1590.210565,1028.0772071,2199.0112052,3410.5796015,3501.72770436,4611.4529583,3957.2592028000004,1208.8066191,1951.9735076,2021.654909,1046.707418,2395.06789181,1016.3766539,1364.21337,2405.1908215,2177.8493719999997,2578.4934690000005,2484.803879,2118.7508797,2143.6608565,3913.3572369999997,1115.70067892,1148.31355453,822.6043395999999,672.1110540300001
jaccard_221088,115.79684170000002,79.76181234,82.76944024,112.0056625,118.3588631,153.9863052,99.0842563,76.04360832,87.54641421,96.13416038,110.9206852,0.0,1.089125351,0.0,444.1138143,0.0,0.0,102.7673055,67.97347502,91.26085394,111.8613895,92.94891403,78.64418869,111.2137684,61.65975339,85.72964725,81.13705318,7.211891827,185.1368178,51.02054039,97.43530661,0.0,0.0,0.0,8.881410026000001,0.0,0.0,69.10942017,79.45095941,75.67338175,101.5480645,69.2894123,71.83094256,71.97673071,91.55439788,138.5791055,89.95503985,92.02132229
jaccard_221335,47.76574422500001,60.90591963200001,24.479378650999998,32.764791673000005,54.352945806,45.513421312000006,41.565225745000006,45.711164278999995,27.582610191,40.301923635,81.973010409,0.0,0.0,0.0,0.0,0.0,0.0,75.804980288,48.025456031000004,70.181100016,15.45453408,29.011113026999997,40.104989278000005,8.754510991,27.893553140999998,38.435063196,53.660631916999996,0.0,9.956728487000001,108.37715753299999,1.093024273,0.0,0.0,0.0,0.0,0.0,0.0,40.984826758000004,44.334497331,45.999286846999986,50.35630866899999,25.236566839,59.242177569,103.086440724,76.945865704,53.724808341000006,50.5570745,47.603144961000005
jaccard_221518,15.496959553,58.14747753,21.56802164,26.29997778,26.59444447,23.40181227,45.91537925,28.73814518,52.75671749,35.26992814,118.27322757000002,0.0,0.0,0.0,0.0,0.0,0.0,38.15412373,22.016537414000002,45.32516222,155.69577591,93.26305352,96.38059579,17.754543912,28.95687462,29.24162924,35.6247496,0.0,32.124032074,41.33496626,21.664789489,0.0,0.0,0.0,0.28750080100000003,0.0,0.0,14.022853193,28.93517973,30.560318900000002,19.142744432,39.18650576,33.2391832,27.561158391,38.27278081,27.7684729,55.50315996000001,34.25005619
jaccard_221628,90.02195618299999,125.25103748299999,70.01362535300001,46.19762174,53.606074172,72.68406444,51.674781133,56.41140327,42.010321824,102.2737595,62.06690379999999,40.36413034,0.0,9.399710746,0.5733906529999999,0.63732218,29.02754629,29.63483687,32.041580120999996,33.37301114,57.585918213999996,196.6523057,138.42848445899998,107.79323766700001,10.42325051,30.52286184,102.03305822700001,0.0,68.050701681,115.69251290600002,209.5426897,0.0,24.007981486,270.24215130000005,6.105969393,0.0,0.0,51.08148011,63.012049822,89.713097255,98.73138937,47.81197125,96.96187839,97.71386473,104.32444675200001,51.217687768999994,38.82644408,29.16513855
