VOG,AYAC02_W1D7,AYAC02_W3D1,AYAC02_W5D6,AYAC02_W9D3,AYAC03_W1D7,AYAC03_W4D7,AYAC03_W7D5,AYAC03_W8D6,AYAC03_W9D7,AYAC05_W7D7,AYAC10_W2D7,AYAC10_W5D4,EM09_W2D3,EM09_W8D5,EM10_W1D7,EM10_W3D2,EM10_W4D7,EM10_W6D5,EM10_W8D7,EM11_W7D7,UAB006_W2D2,UAB006_W7D7,UAB007_W1D7,UAB007_W6D3,UAB007_W7D7,UAB007_W9D7,UAB010_W7D5,UAB015_W1D5,UAB015_W3D1,UAB015_W9D4,UAB015_W10D7,UAB021_W3D7,UAB021_W5D7,UAB022_W2D1,UAB022_W4D1,UAB022_W6D1,UAB028_W1D7,UAB028_W3D7,UAB028_W5D5,UAB028_W7D7,UAB035_W3D6,UAB035_W5D7,UAB035_W7D4,UAB035_W9D7,UAB038_W2D2,UAB038_W3D7,UAB038_W5D7,UAB039_W5D7,UAB039_W7D7,UAB044_W3D7,UAB044_W5D7,UAB060_W7D7,UAB060_W10D2,UAB071_W7D7,UAB077_W5D7,UAB079_W2D2,UAB079_W6D7,UAB082_W2D5,UAB082_W5D7,UAB088_W4D1,UAB088_W6D1,UAB088_W7D6,UAB088_W10D1,UAB106_W1D7,UAB106_W3D7,UAB106_W5D4,UAB106_W7D7,UAB117_W1D6,UAB117_W5D6,UAB117_W8D1,UAB117_W9D6,UAB119_W1D7,UAB119_W5D7,UAB129_W5D7
jaccard_4456,53.55958353,80.68436493,0,48.52499841,125.2000819,44.73351486,97.85438344,894.3130932,707.6711553,104.3943096,60.70573825,56.25130972,6.304626137,0,1144.236219,829.6293309,1414.430222,1322.36835,1085.420898,308.8318949,191.6619554,132.2427162,389.3027664,202.3147888,150.8350422,134.7326075,331.9442994,136.3985147,196.3182239,223.6227621,392.1895451,248.0450438,186.7904833,0,39.84138387,0,1584.393937,150.9844375,3.676134224,0,0,404.1802286,0,282.2511318,0,299.7481454,72.15662771,0,172.8996441,0,122.7434848,96.10076595,91.99603477,113.2234996,266.4909813,383.2307465,47.14697536,146.5664288,299.3646806,87.64240351,1099.855435,269.8336146,496.151395,295.3095227,303.9909823,266.5677155,225.6549495,88.18302248,53.39395364,61.66378687,91.62116778,66.22500325,58.11387753,5.263422264
jaccard_44658,347.0633657,182.5374597,765.3007709,90.23776772,128.3701953,169.1955141,114.4388205,136.0109911,228.786909,152.5207729,167.2247415,169.2025561,0,0,149.4966465,244.2395209,181.6479152,179.8404688,242.4409848,403.6757014,314.9668578,217.5136574,323.4271868,58.0282583,177.7859228,25.31680942,221.1856367,197.276772,317.3929387,278.7562363,238.5783188,139.883554,162.3727662,33.05145011,390.9694923,720.156425,5.438553401,0,0,0,0,138.1029225,0,262.3376678,0,0,856.9769211,83.08542968,140.609961,0,43.10422896,88.59559336,166.8492057,90.81173566,222.7479179,145.0323525,73.92929669,54.45802575,208.6713369,176.8616546,165.8611433,128.2705274,289.662326,297.8273094,180.9171538,199.3552859,188.8617341,70.75616699,78.27306869,78.45009437,75.64473249,63.65428264,91.77708022,0
jaccard_447340,0,0.429102567,0,0,2.997258841,5.888865153,12.47675158,0,0.240203375,69.18229252,32.51776798,17.74567287,0,0,25.5308548,26.55232619,15.30087601,0,23.95116917,119.0668365,0,0,17.79271768,0,12.88284758,3.347379486,147.9477663,5.780654437,10.86130828,6.868704297,2.77446718,168.815554,184.8581679,0,97.39004947,0,0,0,0,0,0,328.5062818,0,181.1430541,0,0,0,0,63.8789252,0,0,0,0,90.02030293,6.90738751,0,0,0,1.03676549,10.11987912,0,4.615250042,0,88.01475669,176.6961274,85.70307959,150.020092,1.745265232,0,0.19742868,0,113.8605319,31.70098903,0
jaccard_448207,161.9039614,206.3456946,188.0891175,140.1271044,56.09404772,185.4794999,111.6546507,19.05985229,49.14602944,129.5675527,54.31502833,79.28807906,0,0,33.5062381,25.97748621,142.2447717,150.8090011,267.8978734,106.2805893,242.0561966,154.2728881,300.6993628,158.026244,112.1639611,33.86302504,67.92971307,68.13321807,80.40252415,87.75375195,95.42876649,38.75889986,40.6127793,0,62.83607793,108.5762499,0,0,0,1.953536055,0,0,21.97956217,265.9032681,0,0,11.57604858,0,32.60020261,0,0,58.71877103,82.30959793,30.50304123,130.1460237,76.27093599,6.677327441,8.682476974,52.17883992,123.6806973,120.473118,24.01156666,88.96418059,268.9792263,291.3293205,194.8942861,165.5972146,17.21420039,70.79897045,32.33038108,37.09379803,68.90500836,117.5885523,212.2454627
jaccard_44878,7.223730574,23.22875227,0,18.59711571,107.615865,22.98922358,41.74913028,0,20.89769361,29.91830721,14.66130708,0,0,0,10.00533499,6.754539119,10.20058401,0,9.829017539,33.85233585,15.40276205,36.24991361,10.1174277,119.6973853,7.948991061,3.23580017,6.384650627,2.635832998,3.547048875,0,0,5.718190822,18.05012414,0,0,0,60.54167431,0,110.556333,0,0,0,0,0,0,0,0,0,2.764908703,0,0,0,38.93633345,21.12126849,0,31.4142744,69.12270443,0,6.263791503,14.5416281,15.45218218,12.74688107,7.349586485,8.90899806,24.63551776,6.875212471,0,33.74179449,0,10.01950549,9.452049276,0,25.53690783,0
jaccard_450128,293.5880596,345.9954423,361.4632417,180.4315907,297.5808439,567.1395084,256.7934899,183.888865,323.8131982,170.0022961,283.2394378,395.1758834,0,0,338.3622378,346.7547829,384.8007541,255.7912077,301.4485534,580.6625036,320.8660489,166.5953476,323.3662965,114.1230241,231.4586295,91.02800324,308.2415467,340.869798,233.5536151,175.0934597,228.539355,166.1908231,219.3247192,9.229445807,367.7204322,89.90384173,119.8454144,164.3914504,1880.072456,2.599676607,2.166726926,0.21200596,60.12376257,572.3820275,0,212.0026375,28.88414443,12.65064056,180.9758424,295.9348729,827.1996126,177.5142865,173.5189793,279.1439136,469.014284,417.8037733,298.4175557,109.4764621,470.53311,266.6740773,214.4774842,146.6754265,205.5609682,595.2313559,392.8340589,453.7839705,413.9154449,88.98827232,80.92916089,160.716301,150.9402685,138.9120513,265.8406923,38.23362149
jaccard_45045,295.1335678,210.1330704,145.1223356,77.06430681,240.3937129,106.6057315,144.7703654,204.402061,307.9027087,71.38991755,165.8605191,196.2237352,0,0,170.5945606,329.9762438,247.015581,200.5072052,241.8362589,344.8554501,222.0657205,168.992403,190.6298068,11.92336987,71.54091955,13.82780792,125.9475685,338.3954461,419.092756,138.9585585,336.8881803,93.01632596,188.1628048,0,340.6283064,26.87066904,282.2374457,858.0421499,228.1715685,291.2876854,0,0.394270078,472.9383329,537.5697264,0,0,25.06755844,0,152.1694358,0,87.00309524,271.6822212,213.7856812,253.27288,425.847894,340.0877706,172.1373381,38.14043482,362.0922121,170.3339171,110.3886108,227.3805152,203.6734327,218.5268265,116.4426991,179.8436874,161.8753218,219.0182308,102.2085856,328.790124,296.549546,127.2593304,196.7627934,0
jaccard_45096,411.4557771,124.6161238,106.0129477,70.31238267,56.18468772,245.0368999,86.69626493,0,0,42.9258016,0,0,0,0,42.75973049,95.488827,64.99771063,67.86578502,55.97987745,0,344.2325699,104.4528542,0,0,0,0,120.634258,0,0,2.0796425,17.02670937,24.15385642,25.22072139,0,5.715449665,123.9841659,0,1.352208802,0,0,74.01176544,0,383.4516516,0,0,0,72.73352899,0,21.05875669,0,0,0,0,127.5156516,23.32426056,144.3945972,0,69.7532772,135.7253785,88.66228042,102.1757728,34.17283087,150.6161833,0,0,0,0,86.66556805,112.6351025,205.1097494,144.4540193,161.5355655,147.9098843,0
jaccard_451056,342.0851411,353.3901612,207.1764012,311.3609935,292.5317818,1610.051745,343.9964378,198.6845208,821.4976463,378.2714201,400.6125405,304.7198773,0,0,918.8370445,1565.3125,822.9385957,1638.847383,1414.1741,191.3636176,369.0747956,402.5625775,1260.435468,109.5767545,355.2521811,686.395795,343.8038948,734.7019317,222.9661742,248.82533,594.7397015,268.3663288,266.5760955,927.8500419,251.3161015,10.28931955,7348.168801,9.568727919,1810.517958,0,11.78691549,0,24.30063622,138.6577283,2190.11844,22.38589994,2922.562754,996.6319743,409.7067933,0,611.3388584,307.5955611,227.4019299,314.4936272,299.8738867,692.9965899,604.604691,159.537021,469.4889413,488.0324923,792.6960816,502.0020061,497.5651325,576.6739694,670.9960037,491.1588049,434.8335466,131.3829116,173.9030373,233.78941,150.8768609,190.1575292,305.509836,0
jaccard_451697,18.48763613,14.29373741,0,0,4.257330925,2.815006969,12.49834899,0,11.37352351,13.24397379,62.2692217,102.5996027,0,0,25.72800425,1.613916427,11.80353292,62.07921416,4.065808519,33.17614507,26.0308626,0,18.21136986,33.14696824,4.088052546,3.249708793,15.41033499,82.27957638,154.998592,151.4986697,139.7463342,13.28257376,18.56584197,0,240.5318617,0,0,0,0,0,0,0,0,6.163763976,0,0,0,0,74.12611873,2197.665557,0,0,16.01952005,17.59126635,34.33958362,42.00537263,0,0,22.21325768,1.263472112,0,2.03047663,31.31983075,37.96517151,33.48686309,11.42884561,0,0,80.29070056,10.5109806,15.21409499,0,0,0
jaccard_45217,5818.285595,4429.39354,9277.33002,3094.664093,3545.245189,4440.11246,2883.317557,2150.717484,3693.776948,2433.609997,2502.371387,4419.293022,7607.435244,3420.007295,3068.489309,5672.962638,3674.136226,4547.134059,5365.314711,12685.86695,4174.256227,1835.310311,5774.99943,292.0641957,3352.361908,130.8801971,1704.061764,3692.702495,3465.590774,1371.385698,2554.449992,3439.55176,2629.51179,1473.177863,3367.448249,854.1894084,289.5839527,320.9841105,2020.745561,2414.716282,3129.938899,1701.592455,23.49951635,5708.113013,608.6047515,0.450997984,942.1662291,1006.212487,2784.089048,2472.272172,2968.485596,1882.357051,740.3893561,3147.453028,2651.011853,4186.226664,1126.190679,1496.867126,2154.46394,6637.860336,2928.350609,3687.146773,3214.082101,4792.542551,3062.039809,5940.976868,3632.457644,3427.505642,1260.611828,2756.595177,2441.272643,1490.992859,4382.347679,2349.897198
jaccard_4523,148.3259875,139.6503133,116.8760588,139.3291724,3.476590485,6.821708258,37.1837821,799.598386,1077.284047,95.76423558,52.1887238,161.4429696,4639.182517,11071.65272,1401.384678,1192.198316,1083.5621,1423.264221,810.4399209,23.70410463,2367.390537,496.0703892,33.8094755,165.8592711,64.56615519,22.8220067,405.2908221,129.7963035,587.0545034,159.0368905,65.47517059,1861.965491,133.4315228,105.3101158,381.0050933,638.5381818,101.3518801,231.5345624,212.4408975,1099.206094,1258.708516,1044.395734,298.0984826,198.094491,1228.160595,117.6397763,455.6532299,172.8304706,208.9449375,287.3895227,1159.269557,19.24327564,21.83872745,30.53815137,76.34741889,16.86297487,5.590516507,59.41576848,105.1280659,820.0716029,153.7889304,372.9883442,93.85037036,1210.184356,1102.379398,687.6129899,1146.577045,4757.480829,10515.06896,5926.064657,5596.445152,669.988701,277.6297609,230.5691626
jaccard_454600,1225.27457,1079.773449,1363.117762,2415.953391,1775.522254,492.9583271,2973.570077,6249.632764,1440.473324,1271.755459,1913.863964,1296.680304,8.98763417,1119.725759,564.5707001,557.3633179,725.1583708,415.4760556,554.5112029,944.8224973,3458.871937,1160.81184,2790.022787,1188.076727,857.151317,859.2685531,2522.869587,3095.81251,2584.794297,4839.856097,4785.196024,608.1347832,1625.423819,2570.686731,1793.142059,687.7851335,1549.78912,1046.450083,1695.494717,1474.283176,3258.852649,3116.412583,782.2913081,1494.039314,302.9632817,584.2387508,738.26575,1192.50055,3119.935407,3398.878195,541.8348894,1560.335882,2253.757477,1407.530825,2494.925085,1252.26475,2841.677992,1952.308603,1264.553935,2386.75797,841.7098787,1743.386627,1161.895302,2007.902976,1111.504737,1373.893407,987.9702741,3302.904647,1233.178956,2183.102285,1792.703278,1384.316987,1145.287276,1850.322092
jaccard_456690,497.8599246,245.3586662,183.9885965,125.6066124,206.3780473,151.2423726,760.0148612,172.5349634,355.9325896,150.8248669,288.5164311,582.7433485,0,0,690.3224849,603.5502032,650.2776528,398.1064344,777.3273642,1352.625279,3737.741286,294.5374363,289.5979102,485.0222793,68.55231784,79.97516086,1479.659197,614.8252646,375.4685244,353.0315737,141.1243784,122.4882422,307.8625169,1.559608917,349.4016494,0,244.9331102,18.23527571,185.6657209,1127.924517,0,0,0,77.03901952,530.7133963,382.3714804,928.2056791,0,942.029589,80.33518638,6.267885391,136.7053914,169.2753877,117.304915,664.7623137,47.12562526,46.23664624,166.2214914,632.8611635,99.21484523,666.3686204,80.19404492,933.3449068,273.617095,1104.603261,186.5692927,214.9450875,92.06956881,110.9654146,349.6041498,141.9793649,93.87864927,361.241175,253.6787463
jaccard_46335,2230.152946,3215.051531,3663.819962,2920.484651,5511.250517,5060.356654,3131.273444,2902.978314,2654.238847,3465.734525,3275.505733,5076.443259,1788.798378,3736.431023,2389.722681,4124.829697,2943.222949,2862.365676,2370.501116,4022.755118,4185.625945,1993.177062,4356.997408,1021.041582,3134.888025,279.4040153,2873.00112,4150.50797,5496.539856,3885.294242,4088.744628,2735.481,3383.123678,5456.223199,4738.230994,4195.509028,744.0218682,2081.013192,262.212566,2593.094399,3046.454194,2509.526992,2515.224209,4991.78992,847.0497607,2362.512638,1850.77597,1212.083397,3702.249252,2230.72226,2400.007718,1720.951405,1666.632513,3164.327287,4834.616038,4415.255617,2726.091619,2869.782477,3963.341416,3826.950205,2301.064441,3053.45393,2520.715903,4360.5197,6023.544047,4894.683766,5911.86191,3060.032185,1119.708751,2621.725822,2651.519256,2749.994068,4208.730947,2952.831411
jaccard_463420,319.2027368,416.302319,661.6920343,247.7340551,343.4670075,288.8868619,247.0476058,138.6842259,169.7218648,267.303041,154.4198806,232.5252961,0,0,33.87127165,36.80913979,30.95268954,22.02549987,23.08466504,453.7455292,264.7438046,139.6785662,413.5150496,128.4825145,769.11958,26.09420504,545.5068926,302.9515211,312.5568352,262.4458936,278.1944242,226.5928954,373.3394942,530.2223183,528.7854772,187.5126224,2.142365932,7.810866671,656.6817965,132.5536941,0,1.508354333,0,201.7192112,25.68360702,4.437571907,238.6099739,0,473.0276834,348.9694797,20.42342959,269.9142869,248.1923347,210.3213286,403.1553753,210.6197407,474.1515082,165.4370314,305.7649709,411.3983042,339.3809554,309.1703378,307.8735036,97.1612059,192.2248427,164.4137679,118.8053323,121.5401107,156.8369571,134.455723,141.607307,211.7817086,216.1265823,0
jaccard_464791,413.3882044,323.4024601,300.4137397,211.2351633,413.7509818,599.0830554,297.2328017,333.3276473,345.6662527,63.70507478,219.9528016,362.5028017,4.024651276,569.2698935,2125.661735,1015.283696,1301.729244,2148.14133,1662.525772,198.0042286,980.8362627,608.7249644,136.2989316,6.254144952,57.89265188,154.2194572,426.1252356,282.7602282,637.4247605,315.5799643,368.1403857,395.5759758,341.2495167,5.691591662,180.758354,0,151.7621486,0,0.782238205,2.113259128,2.348423104,121.1537395,0,730.3481446,0,0,283.3219689,16.82773885,235.4867525,210.5762821,882.8177586,313.4557965,177.1970496,70.29795776,278.7391516,403.9994233,276.8921106,190.1953918,268.7521109,317.1222293,141.1104939,331.1784006,32.44911769,385.4402368,350.9399229,288.2724701,314.2372505,268.8202401,777.6583576,570.976779,369.9377525,150.190021,95.40203301,0
jaccard_46678,79.16254606,138.3275962,212.3827118,80.2753196,109.6132477,200.0311445,161.5901589,53.72105449,75.7735747,185.1430829,287.5388202,215.2258886,15307.42815,110.4244082,35.84645197,85.50080273,37.64675967,117.3324165,34.73850274,193.0725917,23.60279365,17.21218919,88.27413676,25.03907673,56.40103157,13.67141986,397.7170555,118.0328059,87.69828068,132.1809595,117.2162483,244.1020713,210.8278473,11.24545351,217.2458451,58.41116945,179.1983782,0,4.02655709,0,0,333.1582155,0,366.9953253,0,0,66.24997587,0,127.2857675,109.7658354,302.011765,131.3049733,112.0728598,445.3864211,546.6886312,48.0028193,17.99055873,15.57848746,28.30942582,104.4550818,56.19623163,70.00556044,29.82134372,136.2044633,191.3581225,174.3638729,227.6085651,84.94734842,68.65744383,102.3776051,94.86223814,41.99557902,170.3072918,1.921717121
jaccard_467991,22.37594592,20.57808455,27.84906303,30.84399678,26.34872493,24.19075094,18.32888646,0,11.89299636,9.529216929,3.175424558,10.45984783,0,0,44.90199116,12.85009881,33.9604809,39.25514897,34.20178461,115.5933419,210.0035119,113.170462,57.74336785,70.06676214,157.6226764,31.25309433,26.99201891,9.951876782,16.09149002,9.24654056,10.30274703,60.636425,59.43333557,0,0,11.8090158,0,0,1.011185972,0,0,0,0,1.018571516,0,0,18.21110082,0,11.19450841,0,0,24.99024401,43.30480013,16.07277017,14.65713935,0,3.890583739,146.910334,98.99846083,49.71882601,126.2556349,67.15430026,171.3708458,40.19913759,42.66150637,53.57635084,40.89724561,99.99092758,159.9286312,92.79388705,82.53252783,18.69574065,3.737108462,0
jaccard_470467,123.2468586,219.3631888,173.2977337,67.19096196,20.93403131,119.4984308,51.59335389,56.74027297,434.4658472,93.30342752,166.3530308,106.7705587,0,0,603.8934966,598.8850049,1046.999842,696.207373,1248.307881,1692.448747,441.786606,53.15540031,501.1274674,76.0946379,461.5724242,14.32230956,417.8960696,27.53500359,105.7313611,44.49136424,196.0840415,558.7711901,40.53717711,0,44.14942554,7.155216468,0,0,10.49604047,1.727548593,2.879685915,478.2994688,0,34.6476934,0,0,53.14813157,73.36721104,50.268349,1.08950665,256.8788775,46.81718903,25.52174666,48.75547417,49.80110975,32.04974444,24.63338562,13.12223129,49.72176707,275.063419,128.6341773,72.26179873,56.52425525,1124.99062,211.4765169,266.7457959,466.2337146,160.2738977,172.8317253,392.1593997,318.6721421,157.9877602,91.89415874,0
jaccard_473907,707.1864238,843.0069191,653.2224412,381.9761068,784.1904555,977.5537223,1105.283951,504.8743095,727.336936,491.6752505,1484.046144,598.4005967,0,8.398901636,456.2432754,683.9677728,332.6339277,300.682269,314.7114267,1110.986427,788.334854,977.2302292,487.0482637,135.6713119,240.6880549,104.5690213,730.7603843,717.7213877,307.5340868,721.7549969,691.5778842,695.1928851,1053.287709,851.0096731,403.0465578,2233.29282,231.7076705,2.066049263,2146.206952,797.0427103,0,131.0186975,80.10329323,198.1853424,0,0,393.5856518,0,879.7810892,0,958.18362,723.0067806,1466.903725,529.0730398,663.8320671,1234.011144,396.1880948,1103.716473,863.3893673,859.7330264,625.7055723,467.9587548,1137.921093,650.6469188,601.5649687,1140.405882,586.8227785,123.589131,174.2743888,279.2945476,251.0288436,213.9140558,797.4641821,150.7460457
jaccard_477395,7.192072791,5.266131331,0,0,142.9167051,675.2224129,90.85009943,24.67065431,53.65892184,36.9768401,535.36528,120.2328253,0,0,0,0,9.079942157,20.97322327,4.002093994,33.98720572,52.65167267,45.05965357,126.9717022,194.4908267,65.55542429,39.44840048,9.204749961,12.13911359,13.38495145,7.679954683,5.289173488,3.88304236,9.06101849,0,8.439177593,0,142.6536891,0,43.1103629,0,0,83.62452636,0,542.8504553,0,0,1094.697566,47.37690089,0.925308092,8.59737221,0,20.99351176,26.8055714,1.211738112,167.9227871,590.2379206,122.7812427,0,51.92708112,47.09149046,56.88373041,32.99207684,32.6778427,44.91945217,29.76873521,34.95367607,12.4580928,29.48038061,19.90384786,44.65237956,68.83803218,2.818971621,3.662664071,0
jaccard_47778,150.006539,270.691139,200.9135625,154.7224719,119.925372,517.825241,181.5854365,29.11331423,42.84415622,0.058881427,68.08514798,22.95722735,0,0,394.5598273,347.9089843,317.7349196,238.5273216,316.7939853,176.686541,129.8641797,136.6446558,28.77261037,14.78675163,39.53810424,16.52784176,768.2942037,0,0,0,63.4852755,1.000724273,1.811722497,80.12853175,0,0,0,132.3794824,1.155909615,1.24910112,0,0.916787857,0,0,0,0,180.4185267,0,205.9188883,0,0,0,0,171.2942726,43.0042648,71.04997973,40.56042022,0,0,1.769174084,268.4888457,56.50801366,176.7179382,0,0,0,0,0,0,0,0,0,0,0
jaccard_479483,154.9123126,133.2963407,322.7530735,125.5179458,91.09709492,195.5868736,130.8020696,23.99284134,104.3907592,70.43373117,108.0764066,81.49311973,0,0,222.8585574,144.5521791,93.69166542,43.99690972,142.6372577,102.056837,160.6165307,90.293239,205.6939195,336.2414755,65.4241543,107.8022314,109.1010105,250.7447109,244.9576067,242.9991461,327.950538,32.100568,130.7097866,0,187.5110431,0,91.9309472,0,1.117148574,611.6005241,2660.443024,116.7502877,0,59.93854222,0,24.32958586,144.6232184,269.5143685,455.6152686,22.76227482,338.7248801,128.9139558,123.5563466,53.43641079,54.64852068,119.1861333,65.13758206,137.995191,83.36211958,49.0273679,121.4620612,86.11437765,62.46214064,112.6546861,206.1059835,111.5869232,55.4484277,77.34201358,102.7828393,81.49388392,69.79211448,29.07788535,63.93862735,0
jaccard_47974,68.89796511,91.60620527,54.01756611,123.9165564,5.133150485,28.5397744,27.92190346,3738.453694,4618.046041,105.9166441,86.09629228,701.1753916,21695.8036,38151.00478,2332.701319,2074.570562,375.8108448,644.5002312,358.3173959,725.4038861,14078.495,2471.381812,767.0171028,3460.684239,2385.154666,476.9639691,86.83329191,739.9768366,3759.940636,893.1455853,352.5842958,10868.09753,653.1171478,1472.032266,2827.277746,1955.868022,702.8970446,350.8080995,1203.462653,5992.897831,3544.764113,6137.799497,259.1478923,447.8274046,305.5678408,502.0013927,609.5492109,142.2034136,480.7970574,967.7183325,6815.067529,63.19292979,105.2350103,6220.48439,2272.989221,105.4373732,173.3558565,378.6464678,232.773361,1319.726263,165.6759533,594.0317756,114.9642764,5779.758756,5241.241091,3097.026188,4909.01034,17142.85016,94069.01828,26277.28825,24722.03556,361.4115906,168.5047096,808.0880844
jaccard_479810,209.0936131,253.6719874,332.8151553,124.3350022,171.3053965,523.0724518,187.9412528,105.8073916,329.4650178,334.1851252,395.5566441,316.5949824,0,0,420.736948,391.7434027,385.4984992,558.9158007,683.8022722,184.9646116,297.1050421,399.3278298,169.7304772,23.67640589,112.0874538,12.57339495,124.8100835,181.8113432,203.6268357,144.6372427,138.8096239,186.1953081,170.5964253,593.9065024,25.96548733,0,0,1.410160608,0,0,0,172.5006688,0,295.2187858,0,0,61.62867769,0,195.9228248,0,274.4645932,128.6592563,175.7042947,222.2525412,87.00623669,459.6673903,198.7892127,108.2181985,241.2275591,387.4183003,219.0444212,185.5233558,299.7581345,668.8561308,829.6993957,747.0705533,774.2810882,27.53925874,47.5796744,112.2202657,110.0620976,171.8364558,227.8364289,618.7251775
jaccard_480563,199.8018996,221.6592997,204.9316816,91.52478091,61.69155241,56.36708104,136.8942842,58.83215785,120.5066482,135.6302733,124.9225098,97.50028155,0,0,338.8211299,561.32395,321.1786808,319.1076571,558.5469862,727.813471,541.9893676,356.7965545,101.9792627,188.0930114,102.6522187,127.7939769,330.8831181,325.0584639,444.7668583,328.3559327,415.3847163,63.11419267,52.0308539,0,137.3692765,0,4.056771103,1.446907464,44.96977875,6.566935532,17.0279799,208.7843121,0,581.7319271,0,0,186.4611083,0,375.8882087,470.0653372,9.407111859,237.1159315,190.6767991,114.753892,214.8027108,187.8515569,7.482086774,87.56009352,394.1325989,27.24011329,123.1058777,104.2995319,115.4270081,236.6795432,201.1464307,172.1029751,69.60285656,24.26717355,12.20488391,49.6429813,57.94551546,113.1663239,211.418924,0
jaccard_481,0,0,0,0,45.33984747,16.49228015,175.7523061,143.6853455,235.9554716,0,0,0,0,9.181850094,165.7631277,194.4691917,275.1834458,369.672622,215.1348231,0,165.3694881,418.1357697,212.3609565,25.23298621,95.24503011,35.9258545,439.0402712,0.257328781,0.259716121,4.835507738,677.4966704,0.26838966,418.5181325,0,0,297.1925517,110.9681307,0,0,153.7658768,0,0,2094.475088,0,0,216.5613895,93.00894397,486.7878344,52.21800317,0,0,430.409776,499.7975636,0,22.40803338,625.6445592,26.60367972,15.18697667,27.97685317,0,191.5215106,104.5798947,183.1014298,0.554885692,0,0,0,0,0,0,0,10.79331677,14.02365786,778.7188634
jaccard_483518,77.40334972,105.507627,144.1238605,90.09843137,92.82337364,236.3972889,77.87261212,81.70079489,139.8544083,83.85864437,139.0792783,107.2887392,0,0,39.70267269,112.4783837,107.0386558,43.29648268,107.1551545,53.98680396,108.7476511,86.85177342,247.1089795,274.8712455,140.8655994,129.5567351,79.83985187,151.5336408,113.7678921,135.9716105,179.0430285,71.20594318,165.0735077,817.7420888,124.2549205,0,532.239824,375.5017587,1166.729332,0,0,0,137.7710323,333.4967757,1034.187208,0,0,64.72644193,90.8362264,7.975071524,0,128.2318911,172.7762038,50.80281719,250.4745915,232.6447009,43.9734776,79.43382746,167.1982689,89.90168999,162.9160983,74.72774446,259.1447989,113.8139963,119.0290843,100.2630005,77.85393444,27.43088026,10.27630626,36.21949244,38.1259671,108.4167392,207.6654254,61.76415045
jaccard_487146,114.3463693,178.5862087,0,122.4688107,275.6016056,295.4155281,306.8391363,97.7269391,134.3908589,446.3279172,380.8793024,424.6698218,0,0,456.3408884,462.1093227,696.3764544,623.7207003,462.8428421,383.1093619,455.6963504,286.4627319,424.1916638,431.1800747,472.0925179,131.1682898,49.51997316,164.7074181,270.5446644,223.3274627,133.9357114,178.4333016,121.5081527,0,246.3835987,352.5834716,97.45732938,415.911394,4.044743888,531.3300421,0,41.43682351,61.47129582,205.7514462,0,47.18978906,4.046911293,0,263.5430051,0,0,37.48536602,53.56120017,250.3643045,63.51427052,257.4438097,143.9515984,353.3132825,301.2119836,492.7387153,636.9314118,372.1467473,563.9463191,679.0394863,555.2004491,517.0243622,499.0569295,120.3594499,83.77214015,196.4102365,153.4613204,286.1886453,411.0819309,568.9845051
jaccard_48747,1087.788111,2970.619506,942.2266325,3674.064322,3704.267294,2085.370894,4649.427533,1670.242232,1566.817321,5265.729379,2764.164167,1518.769905,62.43117589,0,683.779235,1941.600507,1173.315955,1131.202543,1583.670484,1164.190087,1208.177628,2275.787259,2476.302121,881.2242777,2465.544374,3776.415564,5581.118987,1091.234861,1428.924314,3249.297041,2078.211258,3550.899945,2202.995638,664.1746731,2995.938453,910.9812186,20872.32232,2011.542516,4130.189103,3691.992554,186.6996368,0,496.8929745,1292.245599,0,967.3906758,946.9772425,348.0468914,1364.78591,0,2161.585092,1804.652621,1630.767605,3078.55367,1480.371074,2548.693716,746.9920779,6237.618518,2102.61731,1432.366489,1971.849199,1414.437449,1115.344564,1469.658741,2498.402021,1139.063403,1517.066746,685.1230223,597.8284547,1033.824446,1077.994693,573.8154245,1300.513745,1809.023255
jaccard_487533,257.525995,271.6830718,190.3019307,102.2841364,47.80627851,70.60975813,125.2473908,88.02828075,223.779469,132.2565169,128.7849214,253.023719,0,0,298.1589826,112.2097811,140.3855374,322.1157578,169.0591017,214.9623327,243.3636404,273.6868477,173.0080137,71.8184312,157.9861973,16.50258087,244.7449407,129.8411335,89.06639725,97.34726558,168.9650513,114.9356355,102.8857076,0,145.6285583,0,137.5160888,233.8222558,2664.23488,0,0,321.970802,0,387.6120294,0,0,4.148084075,24.77417109,60.41325516,343.4692411,553.5301403,80.50428607,129.6579904,360.5400531,227.8574455,220.5282063,32.70035633,99.5590693,635.3363722,174.1029473,233.7142555,104.6837608,318.2370948,1071.084292,575.2393398,407.8719798,433.9253026,61.36788873,114.4885915,102.9504189,106.3355544,266.8097911,135.9840342,419.9699245
